url,title,color,price,category_name,description,reviews_count,average_rating
https://us.shein.com/Manfinity-EMRG-Men-Letter-Graphic-Flap-Pocket-Drawstring-Waist-Cargo-Pants-p-12871840-cat-1978.html,Manfinity EMRG Men Letter Graphic Flap Pocket Drawstring Waist Cargo Pants,Grey,14.05,Men Pants,"Color: Grey
Style: Street
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Type: Cargo Pants
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
",1000,5
https://us.shein.com/Manfinity-Homme-Men-Plaid-Print-Polo-Shirt-p-23203500-cat-1981.html,Manfinity Homme Men Plaid Print Polo Shirt,Multicolor,9.79,Men Polo Shirts,"Color: Multicolor
Style: Casual
Pattern Type: Plaid
Neckline: Polo
Details: Button
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Lined For Added Warmth: No
Sheer: No
",92,4.98
https://us.shein.com/Manfinity-Hypemode-Men-Slogan-Graphic-Tee-Shorts-p-15909417-cat-1975.html,Manfinity Hypemode Men Slogan Graphic Tee & Shorts,Red,15.19,Men T-Shirt Co-ords,"Color: Red
Style: Casual
Pattern Type: Cartoon
Pattern Type: Slogan
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Top Type: Tee
Bottom Type: Shorts
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Medium Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.91
https://us.shein.com/Manfinity-Homme-Men-S-Drawstring-Short-Sleeve-Hooded-Top-And-Shorts-2-Piece-Set-p-27331183-cat-1975.html,Manfinity Homme Men'S Drawstring Short Sleeve Hooded Top And Shorts 2-Piece Set,Army Green,18.59,Men T-Shirt Co-ords,"Color: Army Green
Style: Casual
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Neckline: Hooded
Top Type: Tee
Bottom Type: Track Shorts
Temperature: Spring/Fall (18-25℃/63-77℉)
Sleeve Type: Regular Sleeve
Fit Type: Loose
Fabric: Medium Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",7,4.29
https://us.shein.com/Manfinity-RSRT-Men-s-Woven-Tropical-Print-Button-Down-Short-Sleeve-Shirt-p-30360407-cat-1979.html,Manfinity RSRT Men Tropical Print Shirt Without Tee,Navy Blue,12.19,Men Shirts,"Color: Navy Blue
Style: Boho
Pattern Type: Tropical
Type: Shirt
Neckline: Collar
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Sheer: No
",100,4.9
https://us.shein.com/Manfinity-RSRT-Men-Tropical-Print-Tee-Drawstring-Waist-Shorts-p-14311069-cat-1975.html,Manfinity RSRT Men Tropical Print Tee & Drawstring Waist Shorts,Orange,13.69,Men T-Shirt Co-ords,"Color: Orange
Style: Boho
Pattern Type: Tropical
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Top Type: Tee
Bottom Type: Shorts
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",500,4.96
https://us.shein.com/DAZY-Men-Solid-Knit-Top-p-21164703-cat-3872.html,DAZY Men Solid Knit Top,Beige,11.96,Men Knit Tops,"Color: Beige
Style: Casual
Pattern Type: Plain
Details: Rib-Knit
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: High Stretch
Material: Knitted Fabric
Composition: 85% Viscose
Composition: 15% Polyamide
Care Instructions: Hand wash or professional dry clean
Sheer: No
",1000,4.93
https://us.shein.com/Manfinity-EMRG-Loose-Fit-Men-s-Cargo-Pants-With-Drawstring-Waist-p-11579309-cat-1978.html,Manfinity EMRG Loose-Fit Men's Cargo Pants With Drawstring Waist,Army Green,17.99,Men Pants,"Color: Army Green
Style: Street
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Type: Cargo Pants
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Body: Unlined
Sheer: No
",1000,4.87
https://us.shein.com/ROMWE-Grunge-Punk-Men-Cross-Skeleton-Pattern-Sweater-p-25713919-cat-1977.html,ROMWE Grunge Punk Men Cross & Skeleton Pattern Sweater,Black,16.89,Men Sweaters,"Color: Black
Style: Casual
Pattern Type: Halloween
Sleeve Length: Long Sleeve
Type: Pullovers
Length: Regular
Temperature: Late Fall (10-17℃/50-63℉)
Neckline: Round Neck
Sleeve Type: Drop Shoulder
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 58% Acrylic
Composition: 22% Polyamide
Composition: 20% Polyester
Care Instructions: Hand wash,do not dry clean
Sheer: No
",500,4.94
https://us.shein.com/Manfinity-Hypemode-Men-Japanese-Letter-Floral-Print-Tee-Drawstring-Waist-Shorts-p-10562267-cat-1975.html,Manfinity Hypemode Men Japanese Letter & Floral Print Tee & Drawstring Waist Shorts,Multicolor,11.45,Men T-Shirt Co-ords,"Color: Multicolor
Style: Casual
Pattern Type: Floral
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Top Type: Tee
Bottom Type: Shorts
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.87
https://us.shein.com/Manfinity-Mode-Men-s-Plus-Size-Tapered-Trousers-p-25900921-cat-6326.html,Manfinity Mode Men's Plus Size Tapered Trousers,Navy Blue,21.49,Men Plus Size Pants,"Color: Navy Blue
Style: Casual
Pattern Type: Plain
Details: Button
Details: Pocket
Details: Zipper
Type: Tapered/Carrot
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Lined For Added Warmth: No
Body: Lined
Sheer: No
Lining: 100% Polyester
",7,4.43
https://us.shein.com/ROMWE-Street-Life-Men-Letter-Star-Print-Tee-Drawstring-Waist-Shorts-p-19144201-cat-1975.html,ROMWE Street Life Men Letter Star Print Tee & Drawstring Waist Shorts,Black and White,12.52,Men T-Shirt Co-ords,"Color: Black and White
Style: Casual
Pattern Type: Colorblock
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Details: Tie Front
Neckline: Round Neck
Top Type: Tee
Bottom Type: Track Shorts
Sleeve Type: Drop Shoulder
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Hand wash,do not dry clean
Sheer: No
",100,4.88
https://us.shein.com/Manfinity-RSRT-Men-s-Plus-Size-Printed-Patchwork-Vest-With-Heating-Belt-And-Printed-Shorts-Casual-2pcs-Set-p-30063893-cat-6317.html,Manfinity RSRT Men's Plus Size Printed & Patchwork Vest With Heating Belt And Printed Shorts Casual 2pcs/Set,Multicolor,15.79,Men Plus Size T-Shirt Co-ords,"Color: Multicolor
Style: Boho
Pattern Type: Tropical
Details: Drawstring
Details: Pocket
Top Type: Camisole
Bottom Type: Shorts
Neckline: Round Neck
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",2,4
https://us.shein.com/Manfinity-RSRT-Men-Paisley-Print-Shirt-Drawstring-Waist-Shorts-Without-Tee-p-16875149-cat-9037.html,Manfinity RSRT Men Paisley Print Shirt & Drawstring Waist Shorts Without Tee,Multicolor,16.49,Men Shirt Co-ords,"Color: Multicolor
Style: Boho
Pattern Type: Paisley
Neckline: Collar
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Details: Drawstring
Details: Button Front
Bottom Type: Shorts
Fit Type: Regular Fit
Number of Pieces: 2 Piece Set
Length: Regular
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",100,4.92
https://us.shein.com/STROM-NIGHT-Men-s-Character-Printed-T-shirt-p-23633043-cat-1980.html,STROM NIGHT Men's Character Printed T-shirt,Black,9.61,Men T-Shirts,"Color: Black
Style: Casual
Style: Street
Pattern Type: Animal
Pattern Type: Halloween
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Cotton
Care Instructions: Machine wash or professional dry clean
Sheer: No
",100,4.93
https://us.shein.com/Manfinity-Homme-Men-s-Plus-Size-Loose-Solid-Color-Long-Sleeve-Shirt-And-Pants-Two-Piece-Outfit-p-28433501-cat-9039.html,Manfinity Homme Men's Plus Size Loose Solid Color Long Sleeve Shirt And Pants Two Piece Outfit,White,25.25,Men Plus Size Shirt Co-ords,"Color: White
Style: Casual
Pattern Type: Plain
Neckline: Collar
Sleeve Type: Regular Sleeve
Details: Drawstring
Details: Pocket
Details: Zipper
Bottom Type: Pants
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash, do not dry clean
Sheer: No
",1,5
https://us.shein.com/Manfinity-EMRG-Men-Letter-Graphic-Tee-p-15979553-cat-1980.html,Manfinity EMRG Men Letter Graphic Tee,Orange,7.73,Men T-Shirts,"Color: Orange
Style: Casual
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Loose
Fabric: Medium Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.87
https://us.shein.com/Manfinity-Sporsity-Men-Striped-Letter-Graphic-Tee-p-15741074-cat-1980.html,Manfinity Sporsity Men Striped & Letter Graphic Tee,Blue,6.89,Men T-Shirts,"Color: Blue
Style: Casual
Pattern Type: Letter
Pattern Type: Striped
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.97
https://us.shein.com/Manfinity-Homme-Men-Drawstring-Waist-Shorts-p-18195068-cat-1976.html,Manfinity Homme Men Drawstring Waist Shorts,Black,7.58,Men Shorts,"Color: Black
Style: Casual
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Type: Straight Leg
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Loose
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 94% Polyester
Composition: 6% Elastane
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Belt: No
Sheer: No
Lining: 100% Polyester
",500,4.9
https://us.shein.com/Manfinity-LEGND-Men-Cotton-Cat-Whisker-Washed-Ripped-Slim-Jeans-p-10957006-cat-1989.html,Manfinity LEGND Men Cotton Cat Whisker Washed Ripped Slim Jeans,Black,17.28,Men Jeans,"Color: Black
Pattern Type: Plain
Details: Pocket
Details: Ripped
Details: Washed
Type: Skinny
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Denim
Composition: 68% Cotton
Composition: 31% Polyester
Composition: 1% Elastane
Care Instructions: Machine wash, do not dry clean
Body: Unlined
Sheer: No
",1000,4.93
https://us.shein.com/Manfinity-RSRT-Men-Tropical-Print-Shirt-Without-Tee-p-12757940-cat-1979.html,Manfinity RSRT Men Tropical Print Shirt Without Tee,Multicolor,10.28,Men Shirts,"Color: Multicolor
Style: Boho
Pattern Type: Tropical
Type: Shirt
Neckline: Collar
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Sheer: No
",100,4.9
https://us.shein.com/Manfinity-Homme-Men-s-Plus-Size-Zipper-Front-Long-Sleeve-Top-And-Long-Pants-Set-p-26251257-cat-9033.html,Manfinity Homme Men's Plus Size Zipper Front Long Sleeve Top And Long Pants Set,Light Grey,21.25,Men Plus Size Outerwear Co-ords,"Color: Light Grey
Style: Casual
Pattern Type: Plain
Details: Pocket
Details: Zipper
Top Type: Jackets
Bottom Type: Pants
Neckline: Stand Collar
Sleeve Type: Drop Shoulder
Fit Type: Loose
Fabric: Slight Stretch
Care Instructions: Machine wash, do not dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Sheer: No
",100,4.81
https://us.shein.com/Manfinity-Homme-Men-Patched-Detail-Drawstring-Waist-Sweatpants-p-14258768-cat-2988.html,Manfinity Homme Men Patched Detail Drawstring Waist Sweatpants,Khaki,14.49,Men Sweatpants,"Color: Khaki
Pattern Type: Plain
Details: Pocket
Details: Patched
Type: Jogger
Details: Drawstring
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Cropped
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Body: Unlined
Sheer: No
",1000,4.9
https://us.shein.com/Manfinity-Men-Plus-Flap-Pocket-Shirt-Pants-p-25200482-cat-9039.html,Manfinity Men Plus Flap Pocket Shirt & Pants,White,33.99,Men Plus Size Shirt Co-ords,"Color: White
Style: Casual
Pattern Type: Plain
Neckline: Shirt Collar
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Details: Pocket
Details: Button Front
Bottom Type: Pants
Fit Type: Regular Fit
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",7,4.71
https://us.shein.com/Manfinity-Homme-Men-s-Knitwear-Casual-Round-Neck-Short-Sleeve-T-shirt-p-26749881-cat-1980.html,Manfinity Homme Men's Knitwear Casual Round Neck Short Sleeve T-shirt,Multicolor,16.69,Men T-Shirts,"Color: Multicolor
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Details: Rib-Knit
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Features: Feels Like Skin
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",76,4.89
https://us.shein.com/Manfinity-Homme-Men-s-Solid-Color-Shorts-With-Pockets-p-29104992-cat-1976.html,Manfinity Homme Men's Solid Color Shorts With Pockets,Dark Grey,10.59,Men Shorts,"Color: Dark Grey
Style: Casual
Pattern Type: Plain
Details: Pocket
Type: Straight Leg
Closure Type: Zipper Fly
Waist Line: Natural
Length: Bermuda shorts
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Body: Lined
Sheer: No
",7,4.86
https://us.shein.com/Manfinity-Hypemode-Men-Letter-Graphic-Drawstring-Cargo-Loose-Pants-p-10433063-cat-1978.html,Manfinity Hypemode Men Letter Graphic Drawstring Cargo Loose Pants,Black,14.29,Men Pants,"Color: Black
Style: Street
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Type: Cargo Pants
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
",1000,4.9
https://us.shein.com/Men-Graphic-Pattern-Drop-Shoulder-Cardigan-p-21526123-cat-3874.html,Men Graphic Pattern Drop Shoulder Cardigan,Red,23.59,Men Cardigans,"Color: Red
Style: Casual
Pattern Type: Graphic
Details: Button Front
Neckline: V neck
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 88.5% Polyester
Composition: 11.5% Polypropylene
Care Instructions: Machine wash, do not dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Sheer: No
",100,4.93
https://us.shein.com/Manfinity-Hypemode-Men-Bear-Letter-Graphic-Tee-Drawstring-Waist-Shorts-p-17937485-cat-1975.html,Manfinity Hypemode Men Bear & Letter Graphic Tee & Drawstring Waist Shorts,Orange,16.59,Men T-Shirt Co-ords,"Color: Orange
Style: Casual
Pattern Type: Cartoon
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Top Type: Tee
Bottom Type: Track Shorts
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.97
https://us.shein.com/Manfinity-Mode-Men-Single-Breasted-Blazer-Suit-Pants-p-14715347-cat-2484.html,Manfinity Mode Men Single Breasted Blazer & Suit Pants,Beige,40.19,Men Suits,"Color: Beige
Style: Work
Pattern Type: Plain
Details: Pocket
Details: Zipper
Details: Button Front
Sleeve Length: Long Sleeve
Fit Type: Regular Fit
Top Type: Blazer
Length: Regular
Bottom Type: Pants
Temperature: Late Fall (10-17℃/50-63℉)
Neckline: Lapel
Sleeve Type: Regular Sleeve
Fabric: Medium Stretch
Care Instructions: Hand wash,do not dry clean
Sheer: No
",100,4.94
https://us.shein.com/Manfinity-RSRT-Men-s-Coconut-Tree-Pattern-Button-front-Short-Sleeve-Shirt-p-26127702-cat-1979.html,Manfinity RSRT Men's Coconut Tree Printed Short Sleeve Shirt (Random Placement),Black and White,7.53,Men Shirts,"Color: Black and White
Style: Boho
Pattern Type: Tropical
Type: Shirt
Neckline: Collar
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",94,4.91
https://us.shein.com/Manfinity-Homme-Men-Random-Vertical-Striped-Shirt-Without-Tee-p-10192145-cat-1979.html,Manfinity Homme Men Random Vertical Striped Shirt Without Tee,Black and White,11.49,Men Shirts,"Color: Black and White
Style: Casual
Pattern Type: Striped
Type: Shirt
Neckline: Collar
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.93
https://us.shein.com/Manfinity-Hypemode-Men-S-Plus-Size-Color-Block-Zipper-Closure-Jacket-p-28627364-cat-6300.html,Manfinity Hypemode Men'S Plus Size Color-Block Zipper Closure Jacket,Multicolor,11.5,Men Plus Size Jackets & Coats,"Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Details: Pocket
Details: Zipper
Type: Other
Type: Windbreaker
Neckline: Funnel Neck
Sleeve Length: Long Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Placket: Zipper
Fit Type: Loose
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Sheer: No
",1,2
https://us.shein.com/Men-Solid-Slant-Pocket-Suit-Pants-p-13547205-cat-3179.html,Men Solid Slant Pocket Suit Pants,Black,12.99,Men Suit Pants,"Color: Black
Pattern Type: Plain
Length: Long
Details: Pocket
Fit Type: Regular Fit
Closure Type: Zipper Fly
Waist Line: Natural
Fabric: Slight Stretch
Material: Woven Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Sheer: No
",1000,4.79
https://us.shein.com/Manfinity-Homme-Men-2pcs-Drawstring-Waist-Slant-Pocket-Pants-p-4631777-cat-1978.html,Manfinity Men 2pcs Drawstring Waist Slant Pocket Pants,Multicolor,17.99,Men Pants,"Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Details: Drawstring
Details: Pocket
Type: Tapered/Carrot
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Cropped
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Body: Unlined
Sheer: No
Number of Pieces: 2 Piece Set
",1000,4.76
https://us.shein.com/ROMWE-Street-Life-Men-Letter-Graphic-Drawstring-Waist-Shorts-p-17097308-cat-1976.html,ROMWE Street Life Men Letter Graphic Drawstring Waist Shorts,Green,7.99,Men Shorts,"Color: Green
Style: Street
Pattern Type: Graphic
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Details: Tie Front
Type: Straight Leg
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Hand wash,do not dry clean
Sheer: No
",500,4.93
https://us.shein.com/Manfinity-Basics-Men-s-Knitted-Casual-Short-Sleeve-T-Shirt-p-27670637-cat-1980.html,Manfinity Basics Men's Knitted Casual Short Sleeve T-Shirt,Black,15.43,Men T-Shirts,"Color: Black
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",500,4.92
https://us.shein.com/Men-Slogan-Graphic-Colorblock-Tee-p-20475998-cat-1980.html,Men Slogan Graphic Colorblock Tee,Black,8.99,Men T-Shirts,"Color: Black
Style: Casual
Pattern Type: Colorblock
Pattern Type: Letter
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Features: Stretch
Features: Soft
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Pockets: No
Lined For Added Warmth: No
Belt: No
Sheer: No
",500,4.95
https://us.shein.com/Men-Letter-Graphic-Tee-p-21935297-cat-1980.html,Men Letter Graphic Tee,Apricot,7.99,Men T-Shirts,"Color: Apricot
Style: Casual
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Hand wash,do not dry clean
Sheer: No
",500,4.88
https://us.shein.com/Manfinity-EMRG-Men-Ripped-Frayed-Straight-Leg-Jeans-p-22879891-cat-1989.html,Manfinity EMRG Men Ripped Frayed Straight Leg Jeans,Baby Pink,20.83,Men Jeans,"Color: Baby Pink
Pattern Type: Plain
Details: Pocket
Details: Ripped
Type: Skinny
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Skinny
Fabric: High Stretch
Material: Denim
Composition: 98% Cotton
Composition: 2% Elastane
Care Instructions: Machine wash, do not dry clean
Body: Unlined
Sheer: No
",500,4.92
https://us.shein.com/Manfinity-Hypemode-Loose-Fit-Men-s-Letter-Print-Graphic-T-Shirt-p-23156221-cat-1980.html,Manfinity Hypemode Loose-Fit Men's Letter Print Graphic T-Shirt,Khaki,8.89,Men T-Shirts,"Color: Khaki
Style: Casual
Pattern Type: Animal
Pattern Type: Cartoon
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",100,4.89
https://us.shein.com/Men-Letter-Graphic-Thermal-Lined-Sweatshirt-p-14384347-cat-1974.html,Men Letter Graphic Thermal Lined Sweatshirt,White,7.24,Men Sweatshirts,"Color: White
Style: Casual
Type: Pullovers
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Long Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Lined For Added Warmth: Yes
Sheer: No
",1000,4.94
https://us.shein.com/Men-s-Loose-Fit-Cargo-Jeans-Solid-Color-Belt-Not-Included--p-28527793-cat-1989.html,Men's Loose Fit Cargo Jeans Solid Color (Belt Not Included),Black,22.32,Men Jeans,"Color: Black
Pattern Type: Plain
Details: Button
Details: Pocket
Details: Zipper
Type: Wide Leg
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Denim
Composition: 100% Cotton
Care Instructions: Hand wash or professional dry clean
Pockets: Yes
Body: Unlined
Belt: No
Sheer: No
",100,4.88
https://us.shein.com/Manfinity-AFTRDRK-1set-Men-s-Plus-Size-Turn-Down-Collar-Single-Button-Blazer-Vest-And-Pants-Suit-p-27017576-cat-6321.html,"Manfinity AFTRDRK 1set Men's Plus Size Turn-Down Collar Single Button Blazer, Vest, And Pants Suit",Blue,60.49,Men Plus Size Suits,"Color: Blue
Style: Work
Pattern Type: Plain
Details: Pocket
Details: Zipper
Details: Button Front
Top Type: Blazer
Bottom Type: Pants
Neckline: Lapel
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Sheer: No
",5,5
https://us.shein.com/Men-s-Pure-Color-One-button-Slim-Fit-Suit-Set-p-26717493-cat-2484.html,Men's Pure Color One-button Slim Fit Suit Set,Black,41.95,Men Suits,"Color: Black
Style: Work
Style: Party
Pattern Type: Plain
Details: Button
Details: Pocket
Details: Zipper
Fit Type: Regular Fit
Top Type: Blazer
Bottom Type: Pants
Temperature: Late Fall (10-17℃/50-63℉)
Neckline: Shawl Collar
Sleeve Type: Regular Sleeve
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",70,4.96
https://us.shein.com/Manfinity-Men-Plus-2pcs-Solid-Crew-Neck-Tee-p-21484659-cat-6311.html,Manfinity Men Plus 2 Pack Solid Crew Neck Tee,Black and White,13.12,Men Plus Size T-Shirts,"Color: Black and White
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Number of Pieces: 2 Piece Set
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",38,4.95
https://us.shein.com/Manfinity-Men-Flap-Pocket-Side-Drawstring-Waist-Cargo-Sweatpants-p-24093976-cat-2988.html,Manfinity Men Flap Pocket Side Drawstring Waist Cargo Sweatpants,Black,12.89,Men Sweatpants,"Color: Black
Pattern Type: Plain
Details: Pocket
Type: Wide Leg
Details: Drawstring
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Hand wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Body: Unlined
Sheer: No
",100,4.71
